train_cost,test_cost,train_effeciency,test_efficiency
12.4512,27.2424,0.650224,0.518828
12.4492,27.2402,0.650224,0.518828
12.4471,27.238,0.651121,0.518828
12.445,27.2358,0.652018,0.520921
12.443,27.2336,0.652915,0.523013
12.4409,27.2314,0.653812,0.523013
12.4388,27.2292,0.653812,0.523013
12.4368,27.227,0.654709,0.523013
12.4347,27.2248,0.656502,0.523013
12.4327,27.2227,0.656502,0.523013
12.4306,27.2205,0.657399,0.523013
12.4286,27.2183,0.657399,0.523013
12.4266,27.2161,0.657399,0.523013
12.4245,27.214,0.658296,0.523013
12.4225,27.2118,0.658296,0.523013
12.4205,27.2096,0.658296,0.523013
12.4185,27.2075,0.658296,0.523013
12.4165,27.2053,0.658296,0.523013
12.4145,27.2032,0.66009,0.523013
12.4124,27.201,0.66009,0.523013
12.4104,27.1989,0.66009,0.525105
12.4084,27.1967,0.66009,0.527197
12.4064,27.1946,0.66009,0.527197
12.4044,27.1925,0.66278,0.527197
12.4025,27.1903,0.663677,0.527197
12.4005,27.1882,0.663677,0.527197
12.3985,27.1861,0.663677,0.527197
12.3965,27.184,0.663677,0.527197
12.3945,27.1818,0.663677,0.527197
12.3926,27.1797,0.665471,0.527197
12.3906,27.1776,0.665471,0.529289
12.3886,27.1755,0.665471,0.529289
12.3867,27.1734,0.666368,0.529289
12.3847,27.1713,0.666368,0.531381
12.3827,27.1692,0.666368,0.531381
12.3808,27.1671,0.666368,0.531381
12.3789,27.165,0.666368,0.531381
12.3769,27.1629,0.666368,0.531381
12.375,27.1608,0.666368,0.531381
12.373,27.1587,0.667265,0.533473
12.3711,27.1567,0.669058,0.533473
12.3692,27.1546,0.669058,0.533473
12.3672,27.1525,0.669058,0.533473
12.3653,27.1504,0.669058,0.533473
12.3634,27.1484,0.669955,0.533473
12.3615,27.1463,0.670852,0.533473
12.3596,27.1443,0.670852,0.533473
12.3577,27.1422,0.670852,0.533473
12.3557,27.1401,0.670852,0.533473
12.3538,27.1381,0.670852,0.537657
12.3519,27.136,0.670852,0.537657
12.35,27.134,0.673543,0.537657
12.3482,27.132,0.673543,0.537657
12.3463,27.1299,0.673543,0.537657
12.3444,27.1279,0.674439,0.541841
12.3425,27.1258,0.674439,0.541841
12.3406,27.1238,0.674439,0.541841
12.3387,27.1218,0.674439,0.541841
12.3369,27.1198,0.674439,0.541841
12.335,27.1177,0.674439,0.541841
12.3331,27.1157,0.674439,0.543933
12.3313,27.1137,0.674439,0.543933
12.3294,27.1117,0.674439,0.543933
12.3275,27.1097,0.674439,0.543933
12.3257,27.1077,0.674439,0.543933
12.3238,27.1057,0.674439,0.543933
12.322,27.1037,0.676233,0.543933
12.3201,27.1017,0.676233,0.543933
12.3183,27.0997,0.676233,0.546025
12.3165,27.0977,0.676233,0.546025
12.3146,27.0957,0.676233,0.546025
12.3128,27.0937,0.676233,0.546025
12.311,27.0917,0.676233,0.546025
12.3091,27.0898,0.67713,0.548117
12.3073,27.0878,0.67713,0.548117
12.3055,27.0858,0.678027,0.548117
12.3037,27.0838,0.678027,0.548117
12.3019,27.0819,0.678027,0.548117
12.3001,27.0799,0.678027,0.548117
12.2983,27.0779,0.678027,0.548117
12.2965,27.076,0.678027,0.548117
12.2947,27.074,0.678924,0.548117
12.2929,27.0721,0.678924,0.548117
12.2911,27.0701,0.678924,0.548117
12.2893,27.0682,0.678924,0.548117
12.2875,27.0662,0.679821,0.548117
12.2857,27.0643,0.679821,0.548117
12.2839,27.0623,0.679821,0.548117
12.2821,27.0604,0.681614,0.548117
12.2804,27.0585,0.681614,0.548117
12.2786,27.0565,0.682511,0.550209
12.2768,27.0546,0.682511,0.550209
12.275,27.0527,0.682511,0.550209
12.2733,27.0507,0.682511,0.550209
12.2715,27.0488,0.683408,0.550209
12.2698,27.0469,0.683408,0.550209
12.268,27.045,0.684305,0.550209
12.2662,27.0431,0.686099,0.550209
12.2645,27.0412,0.686996,0.550209
12.2627,27.0393,0.686996,0.552301
12.261,27.0374,0.686996,0.552301
12.2593,27.0355,0.686996,0.552301
12.2575,27.0336,0.686996,0.554393
12.2558,27.0317,0.687892,0.554393
12.2541,27.0298,0.687892,0.554393
12.2523,27.0279,0.688789,0.554393
12.2506,27.026,0.689686,0.556485
12.2489,27.0241,0.689686,0.556485
12.2472,27.0222,0.689686,0.556485
12.2454,27.0203,0.69148,0.556485
12.2437,27.0185,0.69148,0.556485
12.242,27.0166,0.692377,0.556485
12.2403,27.0147,0.692377,0.556485
12.2386,27.0128,0.692377,0.556485
12.2369,27.011,0.693274,0.556485
12.2352,27.0091,0.693274,0.556485
12.2335,27.0072,0.693274,0.556485
12.2318,27.0054,0.693274,0.556485
12.2301,27.0035,0.693274,0.556485
12.2284,27.0017,0.693274,0.556485
12.2267,26.9998,0.693274,0.556485
12.225,26.998,0.69417,0.556485
12.2233,26.9961,0.69417,0.556485
12.2217,26.9943,0.695067,0.556485
12.22,26.9924,0.695067,0.556485
12.2183,26.9906,0.695067,0.556485
12.2166,26.9888,0.695067,0.556485
12.215,26.9869,0.695067,0.558577
12.2133,26.9851,0.695067,0.558577
12.2116,26.9833,0.695067,0.558577
12.21,26.9814,0.695067,0.558577
12.2083,26.9796,0.696861,0.558577
12.2067,26.9778,0.696861,0.558577
12.205,26.976,0.696861,0.558577
12.2034,26.9742,0.696861,0.560669
12.2017,26.9723,0.697758,0.560669
12.2001,26.9705,0.697758,0.560669
12.1984,26.9687,0.697758,0.560669
12.1968,26.9669,0.697758,0.560669
12.1952,26.9651,0.697758,0.560669
12.1935,26.9633,0.698655,0.560669
12.1919,26.9615,0.698655,0.560669
12.1903,26.9597,0.699552,0.560669
12.1886,26.9579,0.699552,0.560669
12.187,26.9561,0.699552,0.560669
12.1854,26.9543,0.699552,0.560669
12.1838,26.9525,0.699552,0.560669
12.1821,26.9507,0.699552,0.560669
12.1805,26.949,0.700448,0.564854
12.1789,26.9472,0.700448,0.564854
12.1773,26.9454,0.700448,0.564854
12.1757,26.9436,0.700448,0.566946
12.1741,26.9419,0.700448,0.566946
12.1725,26.9401,0.701345,0.566946
12.1709,26.9383,0.703139,0.566946
12.1693,26.9365,0.704036,0.569038
12.1677,26.9348,0.704036,0.57113
12.1661,26.933,0.704036,0.57113
12.1645,26.9313,0.704036,0.57113
12.1629,26.9295,0.704036,0.57113
12.1614,26.9278,0.70583,0.57113
12.1598,26.926,0.70583,0.57113
12.1582,26.9242,0.70583,0.57113
12.1566,26.9225,0.70583,0.57113
12.155,26.9208,0.706726,0.57113
12.1535,26.919,0.707623,0.57113
12.1519,26.9173,0.70852,0.57113
12.1503,26.9155,0.709417,0.57113
12.1488,26.9138,0.710314,0.57113
12.1472,26.9121,0.710314,0.57113
12.1456,26.9103,0.709417,0.57113
12.1441,26.9086,0.709417,0.57113
12.1425,26.9069,0.709417,0.57113
12.141,26.9051,0.709417,0.57113
12.1394,26.9034,0.710314,0.57113
12.1379,26.9017,0.710314,0.57113
12.1363,26.9,0.710314,0.57113
12.1348,26.8983,0.710314,0.57113
12.1333,26.8965,0.711211,0.57113
12.1317,26.8948,0.711211,0.57113
12.1302,26.8931,0.711211,0.57113
12.1286,26.8914,0.712108,0.57113
12.1271,26.8897,0.712108,0.57113
12.1256,26.888,0.712108,0.57113
12.1241,26.8863,0.713004,0.57113
12.1225,26.8846,0.713004,0.57113
12.121,26.8829,0.713004,0.57113
12.1195,26.8812,0.713901,0.57113
12.118,26.8795,0.714798,0.57113
12.1165,26.8778,0.715695,0.57113
12.1149,26.8761,0.715695,0.57113
12.1134,26.8745,0.715695,0.57113
12.1119,26.8728,0.715695,0.57113
12.1104,26.8711,0.716592,0.573222
12.1089,26.8694,0.717489,0.573222
12.1074,26.8677,0.718386,0.573222
12.1059,26.8661,0.718386,0.573222
12.1044,26.8644,0.719283,0.573222
12.1029,26.8627,0.719283,0.573222
12.1014,26.861,0.719283,0.573222
12.0999,26.8594,0.719283,0.573222
12.0984,26.8577,0.720179,0.573222
12.097,26.856,0.720179,0.573222
12.0955,26.8544,0.720179,0.573222
12.094,26.8527,0.720179,0.573222
12.0925,26.8511,0.720179,0.573222
12.091,26.8494,0.721076,0.573222
12.0896,26.8478,0.721076,0.573222
12.0881,26.8461,0.721973,0.573222
12.0866,26.8445,0.721973,0.57113
12.0851,26.8428,0.721973,0.573222
12.0837,26.8412,0.72287,0.573222
12.0822,26.8395,0.72287,0.573222
12.0808,26.8379,0.723767,0.573222
12.0793,26.8362,0.723767,0.573222
12.0778,26.8346,0.723767,0.573222
12.0764,26.833,0.723767,0.573222
12.0749,26.8313,0.723767,0.573222
12.0735,26.8297,0.72287,0.573222
12.072,26.8281,0.723767,0.573222
12.0706,26.8265,0.723767,0.573222
12.0691,26.8248,0.723767,0.573222
12.0677,26.8232,0.723767,0.573222
12.0662,26.8216,0.724664,0.573222
12.0648,26.82,0.724664,0.573222
12.0634,26.8184,0.725561,0.573222
12.0619,26.8167,0.725561,0.575314
12.0605,26.8151,0.725561,0.575314
12.0591,26.8135,0.725561,0.575314
12.0576,26.8119,0.726457,0.575314
12.0562,26.8103,0.726457,0.575314
12.0548,26.8087,0.726457,0.575314
12.0534,26.8071,0.726457,0.577406
12.0519,26.8055,0.726457,0.577406
12.0505,26.8039,0.726457,0.577406
12.0491,26.8023,0.726457,0.577406
12.0477,26.8007,0.726457,0.577406
12.0463,26.7991,0.726457,0.577406
12.0449,26.7975,0.727354,0.577406
12.0435,26.7959,0.727354,0.577406
12.0421,26.7943,0.727354,0.579498
12.0406,26.7927,0.727354,0.579498
12.0392,26.7912,0.727354,0.579498
12.0378,26.7896,0.728251,0.579498
12.0364,26.788,0.728251,0.579498
12.035,26.7864,0.728251,0.579498
12.0337,26.7848,0.728251,0.579498
12.0323,26.7833,0.728251,0.579498
12.0309,26.7817,0.729148,0.58159
12.0295,26.7801,0.729148,0.58159
12.0281,26.7786,0.729148,0.58159
12.0267,26.777,0.729148,0.583682
12.0253,26.7754,0.729148,0.583682
12.0239,26.7739,0.729148,0.583682
12.0226,26.7723,0.729148,0.583682
12.0212,26.7707,0.730045,0.583682
12.0198,26.7692,0.730045,0.583682
12.0184,26.7676,0.730045,0.583682
12.0171,26.7661,0.730045,0.583682
12.0157,26.7645,0.730045,0.583682
12.0143,26.763,0.730045,0.583682
12.013,26.7614,0.730045,0.583682
12.0116,26.7599,0.730045,0.583682
12.0102,26.7583,0.730942,0.583682
12.0089,26.7568,0.731839,0.583682
12.0075,26.7552,0.731839,0.585774
12.0062,26.7537,0.732735,0.585774
12.0048,26.7522,0.732735,0.585774
12.0035,26.7506,0.732735,0.585774
12.0021,26.7491,0.732735,0.585774
12.0008,26.7476,0.733632,0.585774
11.9994,26.746,0.733632,0.585774
11.9981,26.7445,0.733632,0.587866
11.9967,26.743,0.734529,0.587866
11.9954,26.7414,0.735426,0.589958
11.994,26.7399,0.735426,0.589958
11.9927,26.7384,0.735426,0.59205
11.9914,26.7369,0.735426,0.59205
11.99,26.7353,0.735426,0.59205
11.9887,26.7338,0.735426,0.59205
11.9874,26.7323,0.735426,0.594142
11.986,26.7308,0.735426,0.594142
11.9847,26.7293,0.735426,0.594142
11.9834,26.7278,0.735426,0.594142
11.9821,26.7263,0.735426,0.594142
11.9807,26.7248,0.735426,0.594142
11.9794,26.7233,0.735426,0.594142
11.9781,26.7218,0.736323,0.594142
11.9768,26.7203,0.73722,0.594142
11.9755,26.7188,0.73722,0.594142
11.9742,26.7173,0.73722,0.594142
11.9729,26.7158,0.73722,0.594142
11.9715,26.7143,0.738117,0.594142
11.9702,26.7128,0.73722,0.594142
11.9689,26.7113,0.73722,0.596234
11.9676,26.7098,0.738117,0.598326
11.9663,26.7083,0.738117,0.598326
11.965,26.7068,0.739013,0.598326
11.9637,26.7053,0.739013,0.598326
11.9624,26.7038,0.739013,0.598326
11.9611,26.7024,0.73991,0.598326
11.9598,26.7009,0.73991,0.598326
11.9585,26.6994,0.73991,0.598326
11.9573,26.6979,0.73991,0.598326
11.956,26.6964,0.73991,0.598326
11.9547,26.695,0.73991,0.598326
11.9534,26.6935,0.740807,0.598326
11.9521,26.692,0.740807,0.598326
11.9508,26.6906,0.740807,0.598326
11.9496,26.6891,0.740807,0.598326
11.9483,26.6876,0.741704,0.598326
11.947,26.6862,0.741704,0.598326
11.9457,26.6847,0.741704,0.598326
11.9445,26.6832,0.741704,0.598326
11.9432,26.6818,0.742601,0.598326
11.9419,26.6803,0.742601,0.598326
11.9406,26.6789,0.743498,0.598326
11.9394,26.6774,0.743498,0.598326
11.9381,26.676,0.743498,0.600418
11.9368,26.6745,0.744395,0.600418
11.9356,26.6731,0.745291,0.600418
11.9343,26.6716,0.746188,0.600418
11.9331,26.6702,0.746188,0.600418
11.9318,26.6687,0.747085,0.600418
11.9306,26.6673,0.747085,0.600418
11.9293,26.6658,0.747085,0.600418
11.9281,26.6644,0.747085,0.600418
11.9268,26.6629,0.747982,0.600418
11.9256,26.6615,0.747982,0.60251
11.9243,26.6601,0.747982,0.60251
11.9231,26.6586,0.747982,0.60251
11.9218,26.6572,0.747982,0.60251
11.9206,26.6558,0.747982,0.60251
11.9193,26.6543,0.747982,0.604603
11.9181,26.6529,0.748879,0.604603
11.9169,26.6515,0.748879,0.604603
11.9156,26.6501,0.749776,0.604603
11.9144,26.6486,0.749776,0.604603
11.9132,26.6472,0.750673,0.604603
11.9119,26.6458,0.750673,0.604603
11.9107,26.6444,0.750673,0.604603
11.9095,26.643,0.750673,0.604603
11.9082,26.6415,0.750673,0.604603
11.907,26.6401,0.750673,0.604603
11.9058,26.6387,0.750673,0.604603
11.9046,26.6373,0.750673,0.604603
11.9034,26.6359,0.75157,0.604603
11.9021,26.6345,0.75157,0.604603
11.9009,26.6331,0.75157,0.604603
11.8997,26.6317,0.75157,0.604603
11.8985,26.6303,0.75157,0.604603
11.8973,26.6289,0.75157,0.604603
11.8961,26.6275,0.75157,0.604603
11.8949,26.6261,0.75157,0.604603
11.8936,26.6247,0.75157,0.604603
11.8924,26.6233,0.752466,0.604603
11.8912,26.6219,0.752466,0.604603
11.89,26.6205,0.752466,0.604603
11.8888,26.6191,0.752466,0.606695
11.8876,26.6177,0.752466,0.606695
11.8864,26.6163,0.752466,0.606695
11.8852,26.6149,0.752466,0.606695
11.884,26.6135,0.752466,0.606695
11.8828,26.6121,0.752466,0.608787
11.8817,26.6108,0.752466,0.608787
11.8805,26.6094,0.752466,0.608787
11.8793,26.608,0.752466,0.608787
11.8781,26.6066,0.753363,0.608787
11.8769,26.6052,0.753363,0.608787
11.8757,26.6039,0.753363,0.608787
11.8745,26.6025,0.753363,0.608787
11.8733,26.6011,0.75426,0.608787
11.8722,26.5997,0.755157,0.608787
11.871,26.5984,0.755157,0.608787
11.8698,26.597,0.755157,0.608787
11.8686,26.5956,0.755157,0.608787
11.8675,26.5942,0.755157,0.608787
11.8663,26.5929,0.756054,0.608787
11.8651,26.5915,0.756054,0.608787
11.8639,26.5902,0.756951,0.610879
11.8628,26.5888,0.756951,0.610879
11.8616,26.5874,0.756951,0.610879
11.8604,26.5861,0.756951,0.610879
11.8593,26.5847,0.756951,0.610879
11.8581,26.5834,0.756951,0.610879
11.8569,26.582,0.756951,0.610879
11.8558,26.5806,0.756951,0.610879
11.8546,26.5793,0.756951,0.610879
11.8535,26.5779,0.756951,0.610879
11.8523,26.5766,0.756951,0.612971
11.8512,26.5752,0.756951,0.612971
11.85,26.5739,0.757848,0.612971
11.8488,26.5726,0.757848,0.615063
11.8477,26.5712,0.757848,0.615063
11.8465,26.5699,0.757848,0.615063
11.8454,26.5685,0.757848,0.617155
11.8442,26.5672,0.757848,0.617155
11.8431,26.5658,0.758744,0.617155
11.842,26.5645,0.758744,0.617155
11.8408,26.5632,0.758744,0.617155
11.8397,26.5618,0.759641,0.617155
11.8385,26.5605,0.759641,0.617155
11.8374,26.5592,0.759641,0.617155
11.8363,26.5578,0.759641,0.617155
11.8351,26.5565,0.759641,0.617155
11.834,26.5552,0.760538,0.617155
11.8329,26.5539,0.760538,0.617155
11.8317,26.5525,0.760538,0.617155
11.8306,26.5512,0.760538,0.617155
11.8295,26.5499,0.760538,0.617155
11.8283,26.5486,0.760538,0.617155
11.8272,26.5472,0.761435,0.617155
11.8261,26.5459,0.761435,0.617155
11.825,26.5446,0.761435,0.617155
11.8238,26.5433,0.761435,0.617155
11.8227,26.542,0.761435,0.617155
11.8216,26.5406,0.761435,0.617155
11.8205,26.5393,0.761435,0.617155
11.8194,26.538,0.761435,0.617155
11.8182,26.5367,0.761435,0.617155
11.8171,26.5354,0.763229,0.619247
11.816,26.5341,0.763229,0.619247
11.8149,26.5328,0.763229,0.621339
11.8138,26.5315,0.763229,0.621339
11.8127,26.5302,0.763229,0.621339
11.8116,26.5289,0.763229,0.621339
11.8105,26.5276,0.763229,0.623431
11.8094,26.5263,0.764126,0.623431
11.8083,26.525,0.764126,0.623431
11.8072,26.5237,0.764126,0.623431
11.8061,26.5224,0.764126,0.623431
11.805,26.5211,0.764126,0.623431
11.8039,26.5198,0.765022,0.623431
11.8028,26.5185,0.765022,0.623431
11.8017,26.5172,0.765022,0.623431
11.8006,26.5159,0.765022,0.623431
11.7995,26.5146,0.765022,0.623431
11.7984,26.5133,0.765022,0.623431
11.7973,26.512,0.765919,0.625523
11.7962,26.5108,0.766816,0.625523
11.7951,26.5095,0.767713,0.625523
11.794,26.5082,0.767713,0.625523
11.7929,26.5069,0.769507,0.627615
11.7918,26.5056,0.769507,0.629707
11.7908,26.5043,0.769507,0.629707
11.7897,26.5031,0.7713,0.629707
11.7886,26.5018,0.7713,0.629707
11.7875,26.5005,0.773094,0.629707
11.7864,26.4992,0.773094,0.629707
11.7854,26.498,0.773094,0.629707
11.7843,26.4967,0.773094,0.629707
11.7832,26.4954,0.773094,0.629707
11.7821,26.4941,0.773094,0.629707
11.7811,26.4929,0.773991,0.629707
11.78,26.4916,0.774888,0.629707
11.7789,26.4903,0.774888,0.629707
11.7778,26.4891,0.774888,0.629707
11.7768,26.4878,0.774888,0.629707
11.7757,26.4865,0.774888,0.629707
11.7746,26.4853,0.774888,0.629707
11.7736,26.484,0.774888,0.629707
11.7725,26.4828,0.774888,0.629707
11.7715,26.4815,0.774888,0.629707
11.7704,26.4802,0.775785,0.629707
11.7693,26.479,0.775785,0.629707
11.7683,26.4777,0.775785,0.629707
11.7672,26.4765,0.775785,0.629707
11.7662,26.4752,0.775785,0.629707
11.7651,26.474,0.775785,0.629707
11.7641,26.4727,0.775785,0.629707
11.763,26.4715,0.775785,0.631799
11.762,26.4702,0.775785,0.631799
11.7609,26.469,0.775785,0.631799
11.7599,26.4677,0.777578,0.633891
11.7588,26.4665,0.777578,0.633891
11.7578,26.4652,0.777578,0.633891
11.7567,26.464,0.777578,0.633891
11.7557,26.4628,0.777578,0.633891
11.7546,26.4615,0.777578,0.633891
11.7536,26.4603,0.777578,0.633891
11.7525,26.459,0.777578,0.633891
11.7515,26.4578,0.777578,0.633891
11.7505,26.4566,0.777578,0.633891
11.7494,26.4553,0.777578,0.633891
11.7484,26.4541,0.777578,0.633891
11.7474,26.4529,0.777578,0.633891
11.7463,26.4516,0.777578,0.633891
11.7453,26.4504,0.777578,0.633891
11.7443,26.4492,0.777578,0.633891
11.7432,26.4479,0.777578,0.633891
11.7422,26.4467,0.777578,0.633891
11.7412,26.4455,0.777578,0.633891
11.7401,26.4443,0.777578,0.633891
11.7391,26.443,0.777578,0.633891
11.7381,26.4418,0.778475,0.633891
11.7371,26.4406,0.778475,0.633891
11.736,26.4394,0.778475,0.633891
11.735,26.4381,0.778475,0.633891
11.734,26.4369,0.778475,0.633891
11.733,26.4357,0.779372,0.635983
11.732,26.4345,0.779372,0.635983
11.7309,26.4333,0.779372,0.638075
11.7299,26.4321,0.779372,0.640167
11.7289,26.4308,0.779372,0.640167
11.7279,26.4296,0.779372,0.640167
11.7269,26.4284,0.779372,0.640167
11.7259,26.4272,0.779372,0.640167
11.7249,26.426,0.779372,0.640167
11.7239,26.4248,0.779372,0.640167
11.7228,26.4236,0.779372,0.640167
11.7218,26.4224,0.779372,0.640167
11.7208,26.4212,0.779372,0.640167
11.7198,26.42,0.779372,0.640167
11.7188,26.4188,0.779372,0.640167
11.7178,26.4176,0.780269,0.640167
11.7168,26.4164,0.780269,0.642259
11.7158,26.4152,0.780269,0.642259
11.7148,26.414,0.780269,0.642259
11.7138,26.4128,0.781166,0.642259
11.7128,26.4116,0.781166,0.642259
11.7118,26.4104,0.781166,0.642259
11.7108,26.4092,0.782063,0.642259
11.7098,26.408,0.782063,0.642259
11.7088,26.4068,0.782063,0.642259
11.7078,26.4056,0.782063,0.642259
11.7068,26.4044,0.782063,0.642259
11.7059,26.4032,0.782063,0.642259
11.7049,26.402,0.782063,0.642259
11.7039,26.4008,0.782063,0.642259
11.7029,26.3996,0.782063,0.642259
11.7019,26.3985,0.782063,0.642259
11.7009,26.3973,0.782063,0.642259
11.6999,26.3961,0.782063,0.642259
11.699,26.3949,0.782063,0.642259
11.698,26.3937,0.782063,0.642259
11.697,26.3925,0.782063,0.642259
11.696,26.3914,0.782063,0.642259
11.695,26.3902,0.782063,0.642259
11.6941,26.389,0.782063,0.642259
11.6931,26.3878,0.78296,0.642259
11.6921,26.3867,0.78296,0.642259
11.6911,26.3855,0.78296,0.642259
11.6901,26.3843,0.78296,0.642259
11.6892,26.3831,0.78296,0.644351
11.6882,26.382,0.78296,0.644351
11.6872,26.3808,0.78296,0.644351
11.6863,26.3796,0.78296,0.644351
11.6853,26.3785,0.78296,0.644351
11.6843,26.3773,0.78296,0.644351
11.6834,26.3761,0.78296,0.644351
11.6824,26.3749,0.78296,0.644351
11.6814,26.3738,0.783857,0.644351
11.6805,26.3726,0.783857,0.644351
11.6795,26.3715,0.783857,0.644351
11.6785,26.3703,0.783857,0.644351
11.6776,26.3691,0.783857,0.644351
11.6766,26.368,0.783857,0.644351
11.6757,26.3668,0.784753,0.644351
11.6747,26.3657,0.784753,0.644351
11.6737,26.3645,0.784753,0.644351
11.6728,26.3633,0.784753,0.644351
11.6718,26.3622,0.784753,0.644351
11.6709,26.361,0.784753,0.644351
11.6699,26.3599,0.784753,0.646444
11.669,26.3587,0.784753,0.646444
11.668,26.3576,0.784753,0.648536
11.6671,26.3564,0.784753,0.648536
11.6661,26.3553,0.784753,0.648536
11.6652,26.3541,0.784753,0.648536
11.6642,26.353,0.784753,0.648536
11.6633,26.3518,0.784753,0.648536
11.6623,26.3507,0.784753,0.648536
11.6614,26.3495,0.784753,0.648536
11.6604,26.3484,0.784753,0.648536
11.6595,26.3472,0.784753,0.648536
11.6586,26.3461,0.784753,0.648536
11.6576,26.345,0.784753,0.648536
11.6567,26.3438,0.784753,0.648536
11.6557,26.3427,0.784753,0.648536
11.6548,26.3415,0.784753,0.648536
11.6539,26.3404,0.784753,0.648536
11.6529,26.3393,0.784753,0.648536
11.652,26.3381,0.784753,0.648536
11.6511,26.337,0.784753,0.650628
11.6501,26.3359,0.784753,0.650628
11.6492,26.3347,0.784753,0.650628
11.6483,26.3336,0.784753,0.650628
11.6473,26.3325,0.784753,0.650628
11.6464,26.3313,0.78565,0.650628
11.6455,26.3302,0.78565,0.650628
11.6445,26.3291,0.78565,0.650628
11.6436,26.3279,0.78565,0.650628
11.6427,26.3268,0.78565,0.650628
11.6418,26.3257,0.78565,0.650628
11.6408,26.3246,0.78565,0.650628
11.6399,26.3234,0.786547,0.650628
11.639,26.3223,0.786547,0.650628
11.6381,26.3212,0.786547,0.650628
11.6372,26.3201,0.786547,0.650628
11.6362,26.3189,0.786547,0.650628
11.6353,26.3178,0.786547,0.650628
11.6344,26.3167,0.787444,0.650628
11.6335,26.3156,0.787444,0.650628
11.6326,26.3145,0.787444,0.650628
11.6316,26.3133,0.787444,0.650628
11.6307,26.3122,0.788341,0.650628
11.6298,26.3111,0.788341,0.650628
11.6289,26.31,0.788341,0.650628
11.628,26.3089,0.788341,0.650628
11.6271,26.3078,0.788341,0.650628
11.6262,26.3067,0.788341,0.650628
11.6253,26.3055,0.788341,0.650628
11.6244,26.3044,0.788341,0.650628
11.6235,26.3033,0.788341,0.650628
11.6225,26.3022,0.788341,0.650628
11.6216,26.3011,0.788341,0.65272
11.6207,26.3,0.788341,0.65272
11.6198,26.2989,0.788341,0.656904
11.6189,26.2978,0.788341,0.656904
11.618,26.2967,0.788341,0.656904
11.6171,26.2956,0.789238,0.656904
11.6162,26.2945,0.789238,0.656904
11.6153,26.2934,0.790135,0.656904
11.6144,26.2923,0.790135,0.656904
11.6135,26.2912,0.790135,0.656904
11.6126,26.2901,0.790135,0.656904
11.6117,26.289,0.791928,0.656904
11.6108,26.2879,0.791928,0.656904
11.61,26.2868,0.791928,0.656904
11.6091,26.2857,0.791928,0.656904
11.6082,26.2846,0.791928,0.656904
11.6073,26.2835,0.793722,0.658996
11.6064,26.2824,0.793722,0.658996
11.6055,26.2813,0.793722,0.658996
11.6046,26.2802,0.794619,0.658996
